run_id,run_name,group,state,task_idx,env,actor_mode,critic_mode,seed,env_name,use_task_id,adapt_heads_only,encoder_from_base,k_max,k_sample_k,intra_eval_previous_tasks,dyn_aux_weight,phi_task_width,phi_task_depth,created_at,evaluator_success_rate_summary,evaluator_mean_return_summary
7h844kh9,task3_sawyer_push_back_s98,for_real,finished,3,sawyer_push_back,persistent,reset,98,sawyer_push_back,False,True,False,10,0,False,,,,2026-04-21T07:13:15Z,0.9,27.0
lts20wp5,task3_sawyer_push_back_s99,for_real,finished,3,sawyer_push_back,persistent,reset,99,sawyer_push_back,False,True,False,10,0,False,,,,2026-04-21T07:13:26Z,1.0,40.1
plm95531,task3_sawyer_push_back_s97,for_real,finished,3,sawyer_push_back,persistent,cka,97,sawyer_push_back,False,True,False,10,0,False,,,,2026-04-21T07:26:41Z,0.9,25.4
0woff2qb,task3_sawyer_push_back_s99,for_real,finished,3,sawyer_push_back,persistent,cka,99,sawyer_push_back,False,True,False,10,0,False,,,,2026-04-21T07:27:48Z,0.9,26.3
ivev955e,task3_sawyer_push_back_s98,for_real,finished,3,sawyer_push_back,persistent,cka,98,sawyer_push_back,False,True,False,10,0,False,,,,2026-04-21T07:27:51Z,0.9,43.3
2go801o3,task3_sawyer_push_back_s97,for_real,finished,3,sawyer_push_back,persistent,persistent,97,sawyer_push_back,False,True,False,10,0,False,,,,2026-04-21T07:28:02Z,0.3,11.2
0gf0qupd,task3_sawyer_push_back_s99,for_real,finished,3,sawyer_push_back,persistent,persistent,99,sawyer_push_back,False,True,False,10,0,False,,,,2026-04-21T07:28:39Z,0.4,7.9
dn3ihk1o,task3_sawyer_push_back_s98,for_real,finished,3,sawyer_push_back,persistent,persistent,98,sawyer_push_back,False,True,False,10,0,False,,,,2026-04-21T07:29:14Z,1.0,33.9
s2plunr8,task2_sawyer_faucet_close_s98,for_real,finished,2,sawyer_faucet_close,cka,reset,98,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T07:38:02Z,0.6,26.3
887tlenz,task2_sawyer_faucet_close_s99,for_real,finished,2,sawyer_faucet_close,cka,reset,99,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T07:38:04Z,0.4,28.3
cr2x07p8,task2_sawyer_faucet_close_s97,for_real,finished,2,sawyer_faucet_close,cka,reset,97,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T07:38:29Z,0.7,26.9
