group,actor_mode,critic_mode,seed,task_idx,env,run_id,n_evals,best_success,end_success,mean_success_during_training,auc_success,stability,cell
real1,cka,reset,100,3,sawyer_push_back,qc1kf2f2,159.0,1.0,0.9,0.8044025157232706,0.8066455696202531,0.9,actor=cka-critic=reset
real1,cka,reset,100,4,sawyer_stick_pull,rsk444xt,159.0,1.0,0.4,0.47044025157232705,0.4718354430379747,0.4,actor=cka-critic=reset
real1,cka,reset,100,5,sawyer_handle_press_side,cwsk1h8f,159.0,0.2,0.0,0.03333333333333334,0.03354430379746835,0.0,actor=cka-critic=reset
real1,cka,reset,100,6,sawyer_push,tmu2zhed,159.0,1.0,0.5,0.4672955974842766,0.46835443037974683,0.5,actor=cka-critic=reset
real1,cka,reset,100,7,sawyer_shelf_place,5mhz695z,159.0,0.9,0.3,0.439622641509434,0.44145569620253167,0.3333333333333333,actor=cka-critic=reset
real1,cka,reset,100,8,sawyer_window_close,nnjhebc1,159.0,0.4,0.0,0.052830188679245285,0.053164556962025315,0.0,actor=cka-critic=reset
real1,cka,reset,101,0,sawyer_hammer,g9332571,159.0,1.0,1.0,0.8993710691823901,0.8987341772151899,1.0,actor=cka-critic=reset
real1,cka,reset,101,1,sawyer_push_wall,mzrw5lqx,159.0,1.0,0.5,0.46289308176100624,0.4642405063291139,0.5,actor=cka-critic=reset
real1,cka,reset,101,2,sawyer_faucet_close,bjyr7p7b,159.0,0.9,0.4,0.4742138364779875,0.4740506329113924,0.4444444444444445,actor=cka-critic=reset
real1,cka,reset,101,3,sawyer_push_back,2ywmqcgi,159.0,1.0,1.0,0.8113207547169812,0.8132911392405063,1.0,actor=cka-critic=reset
real1,cka,reset,101,4,sawyer_stick_pull,4uzx2mj2,159.0,1.0,1.0,0.5119496855345912,0.510759493670886,1.0,actor=cka-critic=reset
real1,cka,reset,101,5,sawyer_handle_press_side,bb9ngyok,159.0,0.3,0.0,0.02704402515723271,0.02721518987341772,0.0,actor=cka-critic=reset
real1,cka,reset,101,6,sawyer_push,ka3qqohc,159.0,1.0,0.0,0.41320754716981134,0.4151898734177215,0.0,actor=cka-critic=reset
real1,cka,reset,101,7,sawyer_shelf_place,s2usx324,159.0,1.0,0.2,0.30314465408805036,0.30443037974683546,0.2,actor=cka-critic=reset
real1,cka,reset,101,8,sawyer_window_close,3pigzcf6,159.0,0.4,0.0,0.07547169811320754,0.0759493670886076,0.0,actor=cka-critic=reset
real2,cka,cka,97,0,sawyer_hammer,o8xx7zyo,159.0,1.0,0.8,0.7855345911949685,0.785126582278481,0.8,actor=cka-critic=cka
real2,cka,cka,97,1,sawyer_push_wall,71aljmtc,159.0,1.0,0.7,0.5169811320754716,0.5180379746835443,0.7,actor=cka-critic=cka
real2,cka,cka,97,2,sawyer_faucet_close,5rs21xko,159.0,0.8,0.5,0.2792452830188679,0.27784810126582277,0.625,actor=cka-critic=cka
real2,cka,cka,97,3,sawyer_push_back,fuo2seg0,159.0,1.0,0.5,0.7496855345911949,0.7528481012658228,0.5,actor=cka-critic=cka
real2,cka,cka,97,4,sawyer_stick_pull,4z04x6lh,159.0,1.0,0.9,0.46037735849056605,0.46044303797468356,0.9,actor=cka-critic=cka
real2,cka,cka,97,5,sawyer_handle_press_side,b5izs2ee,159.0,0.1,0.0,0.0056603773584905665,0.00569620253164557,0.0,actor=cka-critic=cka
real2,cka,cka,97,6,sawyer_push,jz3ayjiw,159.0,1.0,0.5,0.4836477987421384,0.48481012658227846,0.5,actor=cka-critic=cka
real2,cka,cka,97,7,sawyer_shelf_place,4wi8y4kr,159.0,0.0,0.0,0.0,0.0,0.0,actor=cka-critic=cka
real2,cka,cka,97,8,sawyer_window_close,dceeipaj,159.0,0.5,0.1,0.08993710691823897,0.09018987341772151,0.2,actor=cka-critic=cka
real2,cka,cka,97,9,sawyer_peg_unplug_side,oj7ucpij,159.0,0.7,0.1,0.24276729559748428,0.2439873417721519,0.14285714285714288,actor=cka-critic=cka
real2,cka,cka,98,0,sawyer_hammer,3h9x0di1,159.0,1.0,0.8,0.8823899371069182,0.8835443037974684,0.8,actor=cka-critic=cka
real2,cka,cka,98,1,sawyer_push_wall,9mllbr8t,159.0,1.0,0.8,0.4528301886792453,0.4531645569620253,0.8,actor=cka-critic=cka
real2,cka,cka,98,2,sawyer_faucet_close,0vs3sqco,159.0,0.7,0.4,0.3333333333333333,0.33259493670886076,0.5714285714285715,actor=cka-critic=cka
real2,cka,cka,98,3,sawyer_push_back,fxgfz2uo,159.0,1.0,0.7,0.7698113207547171,0.7724683544303798,0.7,actor=cka-critic=cka
real2,cka,cka,98,4,sawyer_stick_pull,7mww8dqf,159.0,1.0,0.7,0.46729559748427674,0.4680379746835443,0.7,actor=cka-critic=cka
real2,cka,cka,98,5,sawyer_handle_press_side,20bpeeq7,159.0,0.1,0.0,0.006289308176100629,0.006329113924050633,0.0,actor=cka-critic=cka
real2,cka,cka,98,6,sawyer_push,940h9m4p,159.0,1.0,0.5,0.4490566037735849,0.45031645569620254,0.5,actor=cka-critic=cka
real2,cka,cka,98,7,sawyer_shelf_place,ml2ofnfm,159.0,0.9,0.6,0.1308176100628931,0.12974683544303797,0.6666666666666666,actor=cka-critic=cka
real2,cka,cka,98,8,sawyer_window_close,5b9ct1db,159.0,0.4,0.0,0.050314465408805034,0.05063291139240506,0.0,actor=cka-critic=cka
real2,cka,cka,98,9,sawyer_peg_unplug_side,6as9rbl3,159.0,1.0,0.1,0.3119496855345912,0.31360759493670887,0.1,actor=cka-critic=cka
real2,cka,cka,99,0,sawyer_hammer,cj7yl1kk,159.0,1.0,0.8,0.7295597484276729,0.729746835443038,0.8,actor=cka-critic=cka
real2,cka,cka,99,1,sawyer_push_wall,dt0l5wzv,159.0,1.0,0.8,0.3389937106918239,0.33860759493670883,0.8,actor=cka-critic=cka
real2,cka,cka,99,2,sawyer_faucet_close,8ncxk0o1,159.0,0.9,0.4,0.3981132075471698,0.3977848101265823,0.4444444444444445,actor=cka-critic=cka
real2,cka,cka,99,3,sawyer_push_back,cg1luwnt,159.0,1.0,0.7,0.6283018867924529,0.6300632911392405,0.7,actor=cka-critic=cka
real2,cka,cka,99,4,sawyer_stick_pull,qya53ckg,159.0,1.0,0.9,0.5955974842767295,0.5965189873417721,0.9,actor=cka-critic=cka
real2,cka,cka,99,5,sawyer_handle_press_side,5nefq3dq,159.0,0.1,0.0,0.011949685534591194,0.012025316455696202,0.0,actor=cka-critic=cka
real2,cka,cka,99,6,sawyer_push,5pd5wxvk,159.0,1.0,0.1,0.3849056603773585,0.3870253164556962,0.1,actor=cka-critic=cka
real2,cka,cka,99,7,sawyer_shelf_place,2y41w3e6,159.0,0.9,0.3,0.41383647798742135,0.41550632911392404,0.3333333333333333,actor=cka-critic=cka
real2,cka,cka,99,8,sawyer_window_close,8rgffwdh,159.0,0.6,0.1,0.08553459119496853,0.08575949367088608,0.16666666666666669,actor=cka-critic=cka
real2,cka,cka,99,9,sawyer_peg_unplug_side,0r883dy1,159.0,0.7,0.1,0.20691823899371073,0.20759493670886076,0.14285714285714288,actor=cka-critic=cka
real2,cka,cka,100,0,sawyer_hammer,rsiolcq7,159.0,1.0,1.0,0.830817610062893,0.8300632911392405,1.0,actor=cka-critic=cka
real2,cka,cka,101,0,sawyer_hammer,rmt345ky,159.0,1.0,1.0,0.8459119496855346,0.8462025316455696,1.0,actor=cka-critic=cka
real2,cka,cka,101,1,sawyer_push_wall,ovmhyvca,159.0,1.0,0.6,0.43018867924528303,0.4310126582278481,0.6,actor=cka-critic=cka
real2,cka,cka,101,2,sawyer_faucet_close,kh683yup,159.0,0.8,0.4,0.2723270440251572,0.2727848101265823,0.5,actor=cka-critic=cka
real2,cka,cka,101,3,sawyer_push_back,c8kgd2r4,159.0,1.0,0.7,0.6264150943396228,0.6281645569620253,0.7,actor=cka-critic=cka
real2,cka,cka,101,4,sawyer_stick_pull,6ee2uljj,159.0,0.8,0.2,0.2842767295597484,0.28544303797468357,0.25,actor=cka-critic=cka
real2,cka,cka,101,5,sawyer_handle_press_side,unfsvjha,159.0,0.1,0.0,0.003773584905660378,0.0037974683544303796,0.0,actor=cka-critic=cka
real2,cka,cka,101,6,sawyer_push,xp8w8s0u,159.0,1.0,0.8,0.5572327044025157,0.5582278481012658,0.8,actor=cka-critic=cka
real2,cka,cka,101,7,sawyer_shelf_place,42hnxyyd,159.0,0.2,0.0,0.002515723270440252,0.002531645569620253,0.0,actor=cka-critic=cka
real2,cka,persistent,97,0,sawyer_hammer,410nnaw2,159.0,1.0,1.0,0.7383647798742138,0.7382911392405064,1.0,actor=cka-critic=persistent
real2,cka,persistent,97,1,sawyer_push_wall,0t8osppv,159.0,1.0,0.3,0.42389937106918235,0.42563291139240506,0.3,actor=cka-critic=persistent
real2,cka,persistent,97,2,sawyer_faucet_close,pf6sqf1g,159.0,0.8,0.6,0.3654088050314465,0.3658227848101266,0.7499999999999999,actor=cka-critic=persistent
real2,cka,persistent,97,3,sawyer_push_back,pwkd6h9l,159.0,1.0,0.9,0.7220125786163522,0.7237341772151898,0.9,actor=cka-critic=persistent
real2,cka,persistent,97,4,sawyer_stick_pull,1jgfsa9v,159.0,1.0,0.6,0.5182389937106918,0.519620253164557,0.6,actor=cka-critic=persistent
real2,cka,persistent,97,5,sawyer_handle_press_side,qidaggnz,159.0,0.1,0.0,0.0031446540880503146,0.0031645569620253164,0.0,actor=cka-critic=persistent
real2,cka,persistent,97,6,sawyer_push,o94dvwwy,159.0,1.0,0.3,0.6522012578616352,0.6553797468354431,0.3,actor=cka-critic=persistent
real2,cka,persistent,97,7,sawyer_shelf_place,wkdl0ig8,159.0,0.0,0.0,0.0,0.0,0.0,actor=cka-critic=persistent
real2,cka,persistent,97,8,sawyer_window_close,zjm2vy8j,159.0,0.4,0.0,0.009433962264150943,0.00949367088607595,0.0,actor=cka-critic=persistent
real2,cka,persistent,97,9,sawyer_peg_unplug_side,lc29e8tf,159.0,0.6,0.3,0.1748427672955975,0.175,0.5,actor=cka-critic=persistent
real2,cka,persistent,98,0,sawyer_hammer,gpxdi1gv,159.0,1.0,0.8,0.7647798742138364,0.765506329113924,0.8,actor=cka-critic=persistent
real2,cka,persistent,98,1,sawyer_push_wall,bea5l086,159.0,1.0,0.9,0.5943396226415094,0.595253164556962,0.9,actor=cka-critic=persistent
real2,cka,persistent,98,2,sawyer_faucet_close,bidhkpck,159.0,0.9,0.2,0.4031446540880503,0.40284810126582277,0.22222222222222224,actor=cka-critic=persistent
real2,cka,persistent,98,3,sawyer_push_back,ilib5747,159.0,1.0,0.8,0.6452830188679245,0.6468354430379747,0.8,actor=cka-critic=persistent
real2,cka,persistent,98,4,sawyer_stick_pull,03khdqjf,159.0,1.0,0.8,0.6037735849056604,0.6050632911392405,0.8,actor=cka-critic=persistent
real2,cka,persistent,98,5,sawyer_handle_press_side,vott8ze1,159.0,0.1,0.0,0.006289308176100629,0.006329113924050633,0.0,actor=cka-critic=persistent
real2,cka,persistent,98,6,sawyer_push,g3szag11,159.0,0.9,0.0,0.14905660377358496,0.15,0.0,actor=cka-critic=persistent
real2,cka,persistent,98,7,sawyer_shelf_place,vdhkwg79,159.0,0.0,0.0,0.0,0.0,0.0,actor=cka-critic=persistent
real2,cka,persistent,98,8,sawyer_window_close,dpavpwnm,159.0,0.5,0.0,0.015723270440251572,0.015822784810126583,0.0,actor=cka-critic=persistent
real2,cka,persistent,98,9,sawyer_peg_unplug_side,bj8082c4,159.0,0.7,0.4,0.16729559748427672,0.1670886075949367,0.5714285714285715,actor=cka-critic=persistent
real2,cka,persistent,99,0,sawyer_hammer,e1jawjix,159.0,1.0,1.0,0.8955974842767295,0.8981012658227848,1.0,actor=cka-critic=persistent
real2,cka,persistent,99,1,sawyer_push_wall,2gwhnpx4,159.0,1.0,0.8,0.37798742138364777,0.3778481012658228,0.8,actor=cka-critic=persistent
real2,cka,persistent,99,2,sawyer_faucet_close,ya2efshj,159.0,0.8,0.5,0.3981132075471698,0.3990506329113924,0.625,actor=cka-critic=persistent
real2,cka,persistent,99,3,sawyer_push_back,86nqp9fo,159.0,1.0,0.5,0.7622641509433963,0.765506329113924,0.5,actor=cka-critic=persistent
real2,cka,persistent,99,4,sawyer_stick_pull,iegip15u,159.0,1.0,0.7,0.39245283018867927,0.39272151898734176,0.7,actor=cka-critic=persistent
real2,cka,persistent,99,5,sawyer_handle_press_side,g3kbjecs,159.0,0.1,0.0,0.008176100628930818,0.008227848101265823,0.0,actor=cka-critic=persistent
real2,cka,persistent,99,6,sawyer_push,tafejz1z,159.0,1.0,0.9,0.4075471698113207,0.40727848101265823,0.9,actor=cka-critic=persistent
real2,cka,persistent,99,7,sawyer_shelf_place,7jdk8t0y,159.0,0.0,0.0,0.0,0.0,0.0,actor=cka-critic=persistent
real2,cka,persistent,99,8,sawyer_window_close,1nx90w47,159.0,0.3,0.1,0.02704402515723271,0.02689873417721519,0.33333333333333337,actor=cka-critic=persistent
real2,cka,persistent,99,9,sawyer_peg_unplug_side,ukn8pvob,159.0,0.9,0.0,0.3276729559748428,0.32974683544303796,0.0,actor=cka-critic=persistent
real2,cka,persistent,100,0,sawyer_hammer,x785leby,159.0,1.0,1.0,0.9220125786163523,0.9227848101265823,1.0,actor=cka-critic=persistent
real2,cka,persistent,101,0,sawyer_hammer,49etdadh,159.0,1.0,1.0,0.9069182389937106,0.9069620253164556,1.0,actor=cka-critic=persistent
real2,cka,persistent,101,1,sawyer_push_wall,blc1sy8o,159.0,1.0,1.0,0.690566037735849,0.6917721518987342,1.0,actor=cka-critic=persistent
real2,cka,persistent,101,2,sawyer_faucet_close,p71acku2,159.0,0.9,0.6,0.3716981132075472,0.37056962025316453,0.6666666666666666,actor=cka-critic=persistent
real2,cka,persistent,101,3,sawyer_push_back,e7ff3il1,159.0,1.0,0.8,0.6842767295597483,0.6860759493670886,0.8,actor=cka-critic=persistent
real2,cka,persistent,101,4,sawyer_stick_pull,5ibnw2z8,159.0,1.0,0.5,0.4371069182389938,0.43829113924050633,0.5,actor=cka-critic=persistent
real2,cka,persistent,101,5,sawyer_handle_press_side,cv9950e7,159.0,0.2,0.0,0.007547169811320756,0.007594936708860759,0.0,actor=cka-critic=persistent
real2,cka,persistent,101,6,sawyer_push,6lbyjywk,159.0,1.0,1.0,0.5691823899371069,0.569620253164557,1.0,actor=cka-critic=persistent
real2,cka,persistent,101,7,sawyer_shelf_place,tjcbwfhi,159.0,0.2,0.0,0.010062893081761008,0.010126582278481013,0.0,actor=cka-critic=persistent
real2,cka,reset,97,0,sawyer_hammer,0ib171qp,159.0,1.0,1.0,0.9094339622641511,0.9104430379746835,1.0,actor=cka-critic=reset
real2,cka,reset,97,1,sawyer_push_wall,hpsb9045,159.0,1.0,0.2,0.3710691823899371,0.37278481012658227,0.2,actor=cka-critic=reset
real2,cka,reset,97,2,sawyer_faucet_close,2e9p9uqs,159.0,0.8,0.3,0.4471698113207547,0.4471518987341772,0.37499999999999994,actor=cka-critic=reset
real2,cka,reset,97,3,sawyer_push_back,7st3yf1h,159.0,1.0,0.5,0.7522012578616353,0.7553797468354431,0.5,actor=cka-critic=reset
real2,cka,reset,97,4,sawyer_stick_pull,zhepyqre,159.0,1.0,0.2,0.5955974842767296,0.5987341772151898,0.2,actor=cka-critic=reset
real2,cka,reset,97,5,sawyer_handle_press_side,yjdsfebf,159.0,0.2,0.0,0.017610062893081764,0.017721518987341773,0.0,actor=cka-critic=reset
real2,cka,reset,97,6,sawyer_push,6ti0s1pd,159.0,1.0,0.4,0.4283018867924528,0.429746835443038,0.4,actor=cka-critic=reset
real2,cka,reset,97,7,sawyer_shelf_place,5n268e2i,159.0,1.0,0.5,0.4289308176100629,0.4300632911392405,0.5,actor=cka-critic=reset
real2,cka,reset,97,8,sawyer_window_close,2xyl27er,159.0,0.4,0.0,0.02704402515723271,0.02721518987341772,0.0,actor=cka-critic=reset
real2,cka,reset,97,9,sawyer_peg_unplug_side,91rzgrig,159.0,0.8,0.2,0.27421383647798736,0.27531645569620256,0.25,actor=cka-critic=reset
real2,cka,reset,98,0,sawyer_hammer,25yr5l7d,159.0,1.0,0.7,0.7314465408805032,0.7306962025316456,0.7,actor=cka-critic=reset
real2,cka,reset,98,1,sawyer_push_wall,capyi3un,159.0,1.0,1.0,0.7283018867924529,0.729746835443038,1.0,actor=cka-critic=reset
real2,cka,reset,98,2,sawyer_faucet_close,w4h02ar3,159.0,0.9,0.6,0.3842767295597484,0.3848101265822785,0.6666666666666666,actor=cka-critic=reset
real2,cka,reset,98,3,sawyer_push_back,ylqyvnmd,159.0,1.0,1.0,0.8553459119496856,0.8575949367088608,1.0,actor=cka-critic=reset
real2,cka,reset,98,4,sawyer_stick_pull,lttm1cv6,159.0,1.0,0.8,0.6358490566037736,0.6354430379746835,0.8,actor=cka-critic=reset
real2,cka,reset,98,5,sawyer_handle_press_side,0njze76a,159.0,0.3,0.0,0.02704402515723271,0.02721518987341772,0.0,actor=cka-critic=reset
real2,cka,reset,98,6,sawyer_push,5fklzvsk,159.0,1.0,0.4,0.45094339622641505,0.4525316455696203,0.4,actor=cka-critic=reset
real2,cka,reset,98,7,sawyer_shelf_place,oqhqfnxx,159.0,0.8,0.8,0.08553459119496855,0.08354430379746836,1.0,actor=cka-critic=reset
real2,cka,reset,98,8,sawyer_window_close,wjwyoxhq,159.0,0.4,0.0,0.02704402515723271,0.02721518987341772,0.0,actor=cka-critic=reset
real2,cka,reset,98,9,sawyer_peg_unplug_side,8cvjc0a9,159.0,0.8,0.0,0.23333333333333334,0.23449367088607595,0.0,actor=cka-critic=reset
real2,cka,reset,99,0,sawyer_hammer,vi3g8pce,159.0,1.0,0.9,0.7905660377358492,0.7911392405063291,0.9,actor=cka-critic=reset
real2,cka,reset,99,1,sawyer_push_wall,a9g40sxv,159.0,1.0,0.5,0.49496855345911944,0.49651898734177213,0.5,actor=cka-critic=reset
real2,cka,reset,99,2,sawyer_faucet_close,9baisy54,159.0,0.9,0.5,0.4729559748427673,0.47341772151898737,0.5555555555555556,actor=cka-critic=reset
real2,cka,reset,99,3,sawyer_push_back,6o2xr6tz,159.0,1.0,1.0,0.7981132075471699,0.8,1.0,actor=cka-critic=reset
real2,cka,reset,99,4,sawyer_stick_pull,mhbx08vw,159.0,1.0,0.6,0.6081761006289308,0.610126582278481,0.6,actor=cka-critic=reset
real2,cka,reset,99,5,sawyer_handle_press_side,px0bna89,159.0,0.3,0.0,0.030817610062893085,0.0310126582278481,0.0,actor=cka-critic=reset
real2,cka,reset,99,6,sawyer_push,d1tzgacn,159.0,1.0,0.7,0.4559748427672956,0.4563291139240506,0.7,actor=cka-critic=reset
real2,cka,reset,99,7,sawyer_shelf_place,ij909wlc,159.0,0.0,0.0,0.0,0.0,0.0,actor=cka-critic=reset
real2,cka,reset,99,8,sawyer_window_close,read6jhq,159.0,0.5,0.0,0.06289308176100629,0.061708860759493674,0.0,actor=cka-critic=reset
real2,cka,reset,99,9,sawyer_peg_unplug_side,16rvj528,159.0,1.0,0.2,0.2830188679245283,0.2838607594936709,0.2,actor=cka-critic=reset
real2,cka,reset,100,0,sawyer_hammer,t9bofcdu,159.0,1.0,0.9,0.8559748427672957,0.8572784810126582,0.9,actor=cka-critic=reset
real2,cka,reset,101,0,sawyer_hammer,mgupjfn2,159.0,1.0,0.8,0.8371069182389936,0.8370253164556962,0.8,actor=cka-critic=reset
real2,cka,reset,101,1,sawyer_push_wall,o2mjl3cg,159.0,1.0,1.0,0.5352201257861635,0.5354430379746835,1.0,actor=cka-critic=reset
real2,cka,reset,101,2,sawyer_faucet_close,xiy4516u,159.0,0.9,0.5,0.45220125786163523,0.4506329113924051,0.5555555555555556,actor=cka-critic=reset
real2,cka,reset,101,3,sawyer_push_back,362v39l2,159.0,1.0,1.0,0.8069182389937107,0.8088607594936709,1.0,actor=cka-critic=reset
real2,cka,reset,101,4,sawyer_stick_pull,ywbl8irc,159.0,1.0,0.8,0.550314465408805,0.5512658227848102,0.8,actor=cka-critic=reset
real2,cka,reset,101,5,sawyer_handle_press_side,ksaogwx9,159.0,0.2,0.0,0.0220125786163522,0.021835443037974682,0.0,actor=cka-critic=reset
real2,cka,reset,101,6,sawyer_push,vmbn441c,159.0,1.0,0.4,0.5037735849056604,0.5056962025316456,0.4,actor=cka-critic=reset
real2,cka,reset,101,7,sawyer_shelf_place,gqutkiap,159.0,1.0,0.8,0.4088050314465409,0.4088607594936709,0.8,actor=cka-critic=reset
