figure,series,env_steps,n_hover,press_minus_pi,press_rank,grad_cos,std_a,std_s,std_a_over_std_s,panel,feature,accuracy_drop,baseline_accuracy,n_pairs,delta_mm,success,her_succ,her_prog,her_succ_or_prog
inject,push,190500,,,,,,,,her,,,,,,,0.17,0.16,0.33
inject,push,192000,,,,,,,,her,,,,,,,0.17,0.16,0.33
inject,push,193500,,,,,,,,her,,,,,,,0.17,0.16,0.34
inject,push,195000,,,,,,,,her,,,,,,,0.18,0.16,0.34
inject,push,196500,,,,,,,,her,,,,,,,0.18,0.17,0.34
inject,push,198000,,,,,,,,her,,,,,,,0.18,0.17,0.34
inject,push,199500,,,,,,,,her,,,,,,,0.18,0.17,0.35
inject,push,201000,,,,,,,,her,,,,,,,0.18,0.17,0.35
inject,push,202500,,,,,,,,her,,,,,,,0.18,0.17,0.35
inject,push,204000,,,,,,,,her,,,,,,,0.19,0.17,0.36
inject,push,205500,,,,,,,,her,,,,,,,0.19,0.17,0.36
inject,push,207000,,,,,,,,her,,,,,,,0.19,0.17,0.36
inject,push,208500,,,,,,,,her,,,,,,,0.2,0.17,0.37
inject,push,210000,,,,,,,,her,,,,,,,0.2,0.17,0.37
inject,push,211500,,,,,,,,her,,,,,,,0.2,0.18,0.38
inject,push,213000,,,,,,,,her,,,,,,,0.2,0.18,0.38
inject,push,214500,,,,,,,,her,,,,,,,0.2,0.18,0.38
inject,push,216000,,,,,,,,her,,,,,,,0.2,0.18,0.38
inject,push,217500,,,,,,,,her,,,,,,,0.2,0.18,0.38
inject,push,219000,,,,,,,,her,,,,,,,0.2,0.18,0.38
inject,push,220500,,,,,,,,her,,,,,,,0.2,0.18,0.38
inject,push,222000,,,,,,,,her,,,,,,,0.2,0.18,0.39
inject,push,223500,,,,,,,,her,,,,,,,0.21,0.18,0.39
inject,push,225000,,,,,,,,her,,,,,,,0.21,0.18,0.39
inject,push,226500,,,,,,,,her,,,,,,,0.21,0.18,0.39
inject,push,228000,,,,,,,,her,,,,,,,0.21,0.19,0.39
inject,push,229500,,,,,,,,her,,,,,,,0.21,0.19,0.4
inject,push,231000,,,,,,,,her,,,,,,,0.21,0.19,0.4
inject,push,232500,,,,,,,,her,,,,,,,0.21,0.19,0.4
inject,push,234000,,,,,,,,her,,,,,,,0.21,0.19,0.41
inject,push,235500,,,,,,,,her,,,,,,,0.22,0.19,0.41
inject,push,237000,,,,,,,,her,,,,,,,0.22,0.19,0.41
inject,push,238500,,,,,,,,her,,,,,,,0.22,0.2,0.42
inject,push,240000,,,,,,,,her,,,,,,,0.23,0.2,0.42
inject,push,241500,,,,,,,,her,,,,,,,0.23,0.2,0.42
inject,push,243000,,,,,,,,her,,,,,,,0.23,0.2,0.42
inject,push,244500,,,,,,,,her,,,,,,,0.23,0.2,0.43
inject,push,246000,,,,,,,,her,,,,,,,0.23,0.2,0.43
inject,push,247500,,,,,,,,her,,,,,,,0.23,0.2,0.44
inject,push,249000,,,,,,,,her,,,,,,,0.23,0.21,0.44
inject,push,250500,,,,,,,,her,,,,,,,0.23,0.21,0.44
inject,push,252000,,,,,,,,her,,,,,,,0.23,0.21,0.44
inject,push,253500,,,,,,,,her,,,,,,,0.23,0.21,0.44
inject,push,255000,,,,,,,,her,,,,,,,0.24,0.21,0.45
inject,push,256500,,,,,,,,her,,,,,,,0.24,0.21,0.45
inject,push,258000,,,,,,,,her,,,,,,,0.24,0.21,0.45
inject,push,259500,,,,,,,,her,,,,,,,0.24,0.21,0.46
inject,push,261000,,,,,,,,her,,,,,,,0.24,0.21,0.46
inject,push,262500,,,,,,,,her,,,,,,,0.24,0.22,0.46
inject,push,264000,,,,,,,,her,,,,,,,0.24,0.22,0.46
inject,push,265500,,,,,,,,her,,,,,,,0.24,0.22,0.46
inject,push,267000,,,,,,,,her,,,,,,,0.25,0.22,0.47
inject,push,268500,,,,,,,,her,,,,,,,0.25,0.22,0.47
inject,push,270000,,,,,,,,her,,,,,,,0.25,0.22,0.47
inject,push,271500,,,,,,,,her,,,,,,,0.25,0.22,0.47
inject,push,273000,,,,,,,,her,,,,,,,0.25,0.22,0.47
inject,push,274500,,,,,,,,her,,,,,,,0.25,0.22,0.48
inject,push,276000,,,,,,,,her,,,,,,,0.25,0.23,0.48
inject,push,277500,,,,,,,,her,,,,,,,0.25,0.23,0.48
inject,push,279000,,,,,,,,her,,,,,,,0.25,0.23,0.48
inject,push,280500,,,,,,,,her,,,,,,,0.25,0.23,0.48
inject,push,282000,,,,,,,,her,,,,,,,0.25,0.23,0.48
inject,push,283500,,,,,,,,her,,,,,,,0.25,0.23,0.48
inject,push,285000,,,,,,,,her,,,,,,,0.26,0.23,0.49
inject,push,286500,,,,,,,,her,,,,,,,0.26,0.23,0.49
inject,push,288000,,,,,,,,her,,,,,,,0.25,0.24,0.49
inject,push,289500,,,,,,,,her,,,,,,,0.26,0.24,0.49
inject,push,291000,,,,,,,,her,,,,,,,0.26,0.24,0.49
inject,push,292500,,,,,,,,her,,,,,,,0.26,0.24,0.49
inject,push,294000,,,,,,,,her,,,,,,,0.26,0.24,0.5
inject,push,295500,,,,,,,,her,,,,,,,0.26,0.24,0.5
inject,push,297000,,,,,,,,her,,,,,,,0.26,0.24,0.5
inject,push,298500,,,,,,,,her,,,,,,,0.26,0.24,0.5
inject,push,300000,,,,,,,,her,,,,,,,0.26,0.24,0.51
inject,push,301500,,,,,,,,her,,,,,,,0.27,0.24,0.51
inject,push,303000,,,,,,,,her,,,,,,,0.27,0.25,0.51
inject,push,304500,,,,,,,,her,,,,,,,0.27,0.25,0.52
inject,push,306000,,,,,,,,her,,,,,,,0.27,0.25,0.52
inject,push,307500,,,,,,,,her,,,,,,,0.27,0.25,0.52
inject,push,309000,,,,,,,,her,,,,,,,0.28,0.25,0.52
inject,push,310500,,,,,,,,her,,,,,,,0.27,0.25,0.52
inject,push,312000,,,,,,,,her,,,,,,,0.28,0.25,0.53
inject,push,313500,,,,,,,,her,,,,,,,0.28,0.25,0.53
inject,push,315000,,,,,,,,her,,,,,,,0.28,0.25,0.53
inject,push,316500,,,,,,,,her,,,,,,,0.28,0.25,0.53
inject,push,318000,,,,,,,,her,,,,,,,0.28,0.25,0.53
inject,push,319500,,,,,,,,her,,,,,,,0.28,0.25,0.53
inject,push,321000,,,,,,,,her,,,,,,,0.28,0.25,0.53
inject,push,322500,,,,,,,,her,,,,,,,0.28,0.25,0.53
inject,push,324000,,,,,,,,her,,,,,,,0.28,0.25,0.53
inject,push,325500,,,,,,,,her,,,,,,,0.28,0.25,0.54
inject,push,327000,,,,,,,,her,,,,,,,0.28,0.25,0.54
inject,push,328500,,,,,,,,her,,,,,,,0.29,0.25,0.54
inject,push,330000,,,,,,,,her,,,,,,,0.29,0.25,0.54
inject,push,331500,,,,,,,,her,,,,,,,0.29,0.25,0.54
inject,push,333000,,,,,,,,her,,,,,,,0.29,0.25,0.54
inject,push,334500,,,,,,,,her,,,,,,,0.29,0.25,0.54
inject,push,336000,,,,,,,,her,,,,,,,0.29,0.25,0.54
inject,push,337500,,,,,,,,her,,,,,,,0.29,0.25,0.55
inject,push,339000,,,,,,,,her,,,,,,,0.29,0.25,0.55
inject,push,340500,,,,,,,,her,,,,,,,0.3,0.26,0.55
inject,push,342000,,,,,,,,her,,,,,,,0.3,0.26,0.55
inject,push,343500,,,,,,,,her,,,,,,,0.3,0.26,0.55
inject,push,345000,,,,,,,,her,,,,,,,0.3,0.26,0.55
inject,push,346500,,,,,,,,her,,,,,,,0.3,0.25,0.56
inject,push,348000,,,,,,,,her,,,,,,,0.3,0.25,0.56
inject,push,349500,,,,,,,,her,,,,,,,0.31,0.25,0.56
inject,push,351000,,,,,,,,her,,,,,,,0.31,0.25,0.56
inject,push,352500,,,,,,,,her,,,,,,,0.31,0.25,0.56
inject,push,354000,,,,,,,,her,,,,,,,0.31,0.25,0.56
inject,push,355500,,,,,,,,her,,,,,,,0.31,0.26,0.56
inject,push,357000,,,,,,,,her,,,,,,,0.31,0.26,0.57
inject,push,358500,,,,,,,,her,,,,,,,0.31,0.26,0.57
inject,push,360000,,,,,,,,her,,,,,,,0.31,0.26,0.57
inject,push,361500,,,,,,,,her,,,,,,,0.31,0.26,0.57
inject,push,363000,,,,,,,,her,,,,,,,0.31,0.26,0.57
inject,push,364500,,,,,,,,her,,,,,,,0.32,0.26,0.57
inject,push,366000,,,,,,,,her,,,,,,,0.32,0.26,0.57
inject,push,367500,,,,,,,,her,,,,,,,0.32,0.26,0.57
inject,push,369000,,,,,,,,her,,,,,,,0.32,0.26,0.58
inject,push,370500,,,,,,,,her,,,,,,,0.32,0.26,0.58
inject,push,372000,,,,,,,,her,,,,,,,0.32,0.26,0.58
inject,push,373500,,,,,,,,her,,,,,,,0.32,0.26,0.58
inject,push,375000,,,,,,,,her,,,,,,,0.32,0.26,0.58
inject,push,376500,,,,,,,,her,,,,,,,0.33,0.26,0.58
inject,push,378000,,,,,,,,her,,,,,,,0.33,0.26,0.58
inject,push,379500,,,,,,,,her,,,,,,,0.33,0.25,0.58
inject,push,381000,,,,,,,,her,,,,,,,0.33,0.25,0.58
inject,push,382500,,,,,,,,her,,,,,,,0.33,0.25,0.58
inject,push,384000,,,,,,,,her,,,,,,,0.33,0.25,0.58
inject,push,385500,,,,,,,,her,,,,,,,0.33,0.25,0.58
inject,push,387000,,,,,,,,her,,,,,,,0.33,0.26,0.58
inject,push,388500,,,,,,,,her,,,,,,,0.33,0.26,0.59
inject,push,390000,,,,,,,,her,,,,,,,0.33,0.26,0.59
inject,push,391500,,,,,,,,her,,,,,,,0.33,0.26,0.59
inject,push,393000,,,,,,,,her,,,,,,,0.33,0.26,0.59
inject,push,394500,,,,,,,,her,,,,,,,0.33,0.26,0.59
inject,push,396000,,,,,,,,her,,,,,,,0.33,0.26,0.59
inject,push,397500,,,,,,,,her,,,,,,,0.34,0.26,0.59
inject,push,399000,,,,,,,,her,,,,,,,0.34,0.26,0.6
inject,push,400500,,,,,,,,her,,,,,,,0.34,0.26,0.6
inject,push,402000,,,,,,,,her,,,,,,,0.34,0.26,0.6
inject,push,403500,,,,,,,,her,,,,,,,0.34,0.26,0.6
inject,push,405000,,,,,,,,her,,,,,,,0.35,0.26,0.6
inject,push,406500,,,,,,,,her,,,,,,,0.35,0.26,0.6
inject,push,408000,,,,,,,,her,,,,,,,0.35,0.26,0.6
inject,push,409500,,,,,,,,her,,,,,,,0.35,0.26,0.61
inject,push,411000,,,,,,,,her,,,,,,,0.35,0.26,0.6
inject,push,412500,,,,,,,,her,,,,,,,0.34,0.26,0.6
inject,push,414000,,,,,,,,her,,,,,,,0.34,0.26,0.6
inject,push,415500,,,,,,,,her,,,,,,,0.34,0.26,0.6
inject,push,417000,,,,,,,,her,,,,,,,0.34,0.26,0.6
inject,push,418500,,,,,,,,her,,,,,,,0.34,0.26,0.6
inject,push,420000,,,,,,,,her,,,,,,,0.34,0.26,0.61
inject,push,421500,,,,,,,,her,,,,,,,0.34,0.26,0.61
inject,push,423000,,,,,,,,her,,,,,,,0.34,0.26,0.61
inject,push,424500,,,,,,,,her,,,,,,,0.34,0.26,0.61
inject,push,426000,,,,,,,,her,,,,,,,0.34,0.26,0.61
inject,push,427500,,,,,,,,her,,,,,,,0.34,0.26,0.61
inject,push,429000,,,,,,,,her,,,,,,,0.34,0.26,0.61
inject,push,430500,,,,,,,,her,,,,,,,0.35,0.26,0.61
inject,push,432000,,,,,,,,her,,,,,,,0.35,0.27,0.61
inject,push,433500,,,,,,,,her,,,,,,,0.35,0.27,0.61
inject,push,435000,,,,,,,,her,,,,,,,0.35,0.27,0.61
inject,push,436500,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,438000,,,,,,,,her,,,,,,,0.35,0.27,0.61
inject,push,439500,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,441000,,,,,,,,her,,,,,,,0.35,0.27,0.61
inject,push,442500,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,444000,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,445500,,,,,,,,her,,,,,,,0.34,0.27,0.62
inject,push,447000,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,448500,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,450000,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,451500,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,453000,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,454500,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,456000,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,457500,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,459000,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,460500,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,462000,,,,,,,,her,,,,,,,0.35,0.27,0.62
inject,push,463500,,,,,,,,her,,,,,,,0.35,0.27,0.63
inject,push,465000,,,,,,,,her,,,,,,,0.35,0.27,0.63
inject,push,466500,,,,,,,,her,,,,,,,0.35,0.27,0.63
inject,push,468000,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,469500,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,471000,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,472500,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,474000,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,475500,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,477000,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,478500,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,480000,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,481500,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,483000,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,484500,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,486000,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,487500,,,,,,,,her,,,,,,,0.36,0.27,0.64
inject,push,489000,,,,,,,,her,,,,,,,0.36,0.27,0.63
inject,push,490500,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,492000,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,493500,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,495000,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,496500,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,498000,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,499500,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,501000,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,502500,,,,,,,,her,,,,,,,0.37,0.27,0.63
inject,push,504000,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,505500,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,507000,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,508500,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,510000,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,511500,,,,,,,,her,,,,,,,0.37,0.28,0.64
inject,push,513000,,,,,,,,her,,,,,,,0.37,0.28,0.64
inject,push,514500,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,516000,,,,,,,,her,,,,,,,0.37,0.27,0.64
inject,push,517500,,,,,,,,her,,,,,,,0.37,0.27,0.65
inject,push,519000,,,,,,,,her,,,,,,,0.37,0.27,0.65
inject,push,520500,,,,,,,,her,,,,,,,0.37,0.27,0.65
inject,push,522000,,,,,,,,her,,,,,,,0.38,0.27,0.65
inject,push,523500,,,,,,,,her,,,,,,,0.38,0.27,0.65
inject,push,525000,,,,,,,,her,,,,,,,0.38,0.27,0.65
inject,push,526500,,,,,,,,her,,,,,,,0.38,0.27,0.65
inject,push,528000,,,,,,,,her,,,,,,,0.38,0.27,0.65
inject,push,529500,,,,,,,,her,,,,,,,0.38,0.27,0.65
inject,push,531000,,,,,,,,her,,,,,,,0.38,0.27,0.65
inject,push,532500,,,,,,,,her,,,,,,,0.38,0.27,0.65
inject,push,534000,,,,,,,,her,,,,,,,0.38,0.27,0.66
inject,push,535500,,,,,,,,her,,,,,,,0.38,0.27,0.66
inject,push,537000,,,,,,,,her,,,,,,,0.38,0.28,0.66
inject,push,538500,,,,,,,,her,,,,,,,0.38,0.28,0.66
inject,push,540000,,,,,,,,her,,,,,,,0.38,0.28,0.66
inject,push,541500,,,,,,,,her,,,,,,,0.38,0.28,0.66
inject,push,543000,,,,,,,,her,,,,,,,0.39,0.28,0.66
inject,push,544500,,,,,,,,her,,,,,,,0.39,0.28,0.66
inject,push,546000,,,,,,,,her,,,,,,,0.39,0.28,0.66
inject,push,547500,,,,,,,,her,,,,,,,0.39,0.28,0.66
inject,push,549000,,,,,,,,her,,,,,,,0.39,0.28,0.66
inject,push,550500,,,,,,,,her,,,,,,,0.39,0.28,0.66
inject,push,552000,,,,,,,,her,,,,,,,0.39,0.28,0.67
inject,push,553500,,,,,,,,her,,,,,,,0.39,0.28,0.67
inject,push,555000,,,,,,,,her,,,,,,,0.39,0.27,0.67
inject,push,556500,,,,,,,,her,,,,,,,0.39,0.27,0.67
inject,push,558000,,,,,,,,her,,,,,,,0.39,0.28,0.67
inject,push,559500,,,,,,,,her,,,,,,,0.39,0.28,0.67
inject,push,561000,,,,,,,,her,,,,,,,0.39,0.28,0.67
inject,push,562500,,,,,,,,her,,,,,,,0.39,0.28,0.67
inject,push,564000,,,,,,,,her,,,,,,,0.39,0.28,0.67
inject,push,565500,,,,,,,,her,,,,,,,0.39,0.28,0.67
inject,push,567000,,,,,,,,her,,,,,,,0.39,0.28,0.67
inject,push,568500,,,,,,,,her,,,,,,,0.39,0.28,0.67
inject,push,570000,,,,,,,,her,,,,,,,0.39,0.27,0.67
inject,push,571500,,,,,,,,her,,,,,,,0.4,0.27,0.67
inject,push,573000,,,,,,,,her,,,,,,,0.4,0.27,0.67
inject,push,574500,,,,,,,,her,,,,,,,0.4,0.27,0.67
inject,push,576000,,,,,,,,her,,,,,,,0.4,0.27,0.67
inject,push,577500,,,,,,,,her,,,,,,,0.4,0.27,0.67
inject,push,579000,,,,,,,,her,,,,,,,0.4,0.27,0.67
inject,push,580500,,,,,,,,her,,,,,,,0.4,0.27,0.67
inject,push,582000,,,,,,,,her,,,,,,,0.4,0.27,0.67
inject,push,583500,,,,,,,,her,,,,,,,0.4,0.27,0.67
inject,push,585000,,,,,,,,her,,,,,,,0.4,0.28,0.67
inject,push,586500,,,,,,,,her,,,,,,,0.4,0.28,0.68
inject,push,588000,,,,,,,,her,,,,,,,0.4,0.28,0.68
inject,push,589500,,,,,,,,her,,,,,,,0.4,0.28,0.68
inject,push,591000,,,,,,,,her,,,,,,,0.4,0.28,0.68
inject,push,592500,,,,,,,,her,,,,,,,0.4,0.28,0.68
inject,push,594000,,,,,,,,her,,,,,,,0.4,0.28,0.68
inject,push,595500,,,,,,,,her,,,,,,,0.4,0.28,0.68
inject,push,597000,,,,,,,,her,,,,,,,0.41,0.28,0.68
inject,push,598500,,,,,,,,her,,,,,,,0.41,0.28,0.68
inject,push,600000,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,601500,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,603000,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,604500,,,,,,,,her,,,,,,,0.4,0.28,0.69
inject,push,606000,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,607500,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,609000,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,610500,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,612000,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,613500,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,615000,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,616500,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,618000,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,619500,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,621000,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,622500,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,624000,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,625500,,,,,,,,her,,,,,,,0.41,0.28,0.69
inject,push,627000,,,,,,,,her,,,,,,,0.42,0.28,0.69
inject,push,628500,,,,,,,,her,,,,,,,0.42,0.28,0.69
inject,push,630000,,,,,,,,her,,,,,,,0.42,0.28,0.69
inject,push,631500,,,,,,,,her,,,,,,,0.42,0.28,0.69
inject,push,633000,,,,,,,,her,,,,,,,0.42,0.28,0.69
inject,push,634500,,,,,,,,her,,,,,,,0.42,0.28,0.69
inject,push,636000,,,,,,,,her,,,,,,,0.42,0.28,0.7
inject,push,637500,,,,,,,,her,,,,,,,0.42,0.28,0.7
inject,push,639000,,,,,,,,her,,,,,,,0.42,0.28,0.7
inject,push,640500,,,,,,,,her,,,,,,,0.42,0.28,0.69
inject,push,642000,,,,,,,,her,,,,,,,0.42,0.28,0.7
inject,push,643500,,,,,,,,her,,,,,,,0.42,0.27,0.69
inject,push,645000,,,,,,,,her,,,,,,,0.42,0.27,0.69
inject,push,646500,,,,,,,,her,,,,,,,0.42,0.27,0.69
inject,push,648000,,,,,,,,her,,,,,,,0.42,0.27,0.69
inject,push,649500,,,,,,,,her,,,,,,,0.42,0.27,0.7
inject,push,651000,,,,,,,,her,,,,,,,0.42,0.27,0.7
inject,push,652500,,,,,,,,her,,,,,,,0.42,0.27,0.7
inject,push,654000,,,,,,,,her,,,,,,,0.42,0.28,0.7
inject,push,655500,,,,,,,,her,,,,,,,0.42,0.28,0.7
inject,push,657000,,,,,,,,her,,,,,,,0.42,0.27,0.7
inject,push,658500,,,,,,,,her,,,,,,,0.42,0.27,0.7
inject,push,660000,,,,,,,,her,,,,,,,0.42,0.27,0.7
inject,push,661500,,,,,,,,her,,,,,,,0.42,0.27,0.7
inject,push,663000,,,,,,,,her,,,,,,,0.42,0.27,0.7
inject,push,664500,,,,,,,,her,,,,,,,0.43,0.27,0.7
inject,push,666000,,,,,,,,her,,,,,,,0.43,0.27,0.7
inject,push,667500,,,,,,,,her,,,,,,,0.42,0.27,0.7
inject,push,669000,,,,,,,,her,,,,,,,0.43,0.27,0.7
inject,push,670500,,,,,,,,her,,,,,,,0.43,0.27,0.7
inject,push,672000,,,,,,,,her,,,,,,,0.43,0.27,0.7
inject,push,673500,,,,,,,,her,,,,,,,0.43,0.27,0.7
inject,push,675000,,,,,,,,her,,,,,,,0.43,0.27,0.71
inject,push,676500,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,678000,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,679500,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,681000,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,682500,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,684000,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,685500,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,687000,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,688500,,,,,,,,her,,,,,,,0.44,0.27,0.7
inject,push,690000,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,691500,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,693000,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,694500,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,696000,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,697500,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,699000,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,700500,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,702000,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,703500,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,705000,,,,,,,,her,,,,,,,0.44,0.27,0.71
inject,push,706500,,,,,,,,her,,,,,,,0.44,0.27,0.72
inject,push,708000,,,,,,,,her,,,,,,,0.44,0.27,0.72
inject,push,709500,,,,,,,,her,,,,,,,0.44,0.28,0.72
inject,push,711000,,,,,,,,her,,,,,,,0.44,0.28,0.72
inject,push,712500,,,,,,,,her,,,,,,,0.45,0.28,0.72
inject,push,714000,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,715500,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,717000,,,,,,,,her,,,,,,,0.44,0.27,0.72
inject,push,718500,,,,,,,,her,,,,,,,0.44,0.27,0.72
inject,push,720000,,,,,,,,her,,,,,,,0.44,0.27,0.72
inject,push,721500,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,723000,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,724500,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,726000,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,727500,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,729000,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,730500,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,732000,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,733500,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,735000,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,736500,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,738000,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,739500,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,741000,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,742500,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,744000,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,745500,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,747000,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,748500,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,750000,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,751500,,,,,,,,her,,,,,,,0.45,0.28,0.72
inject,push,753000,,,,,,,,her,,,,,,,0.45,0.28,0.72
inject,push,754500,,,,,,,,her,,,,,,,0.45,0.28,0.72
inject,push,756000,,,,,,,,her,,,,,,,0.45,0.28,0.73
inject,push,757500,,,,,,,,her,,,,,,,0.45,0.28,0.73
inject,push,759000,,,,,,,,her,,,,,,,0.45,0.28,0.73
inject,push,760500,,,,,,,,her,,,,,,,0.45,0.27,0.73
inject,push,762000,,,,,,,,her,,,,,,,0.45,0.27,0.73
inject,push,763500,,,,,,,,her,,,,,,,0.45,0.27,0.73
inject,push,765000,,,,,,,,her,,,,,,,0.45,0.27,0.73
inject,push,766500,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,768000,,,,,,,,her,,,,,,,0.45,0.27,0.72
inject,push,769500,,,,,,,,her,,,,,,,0.45,0.27,0.73
inject,push,771000,,,,,,,,her,,,,,,,0.46,0.27,0.73
inject,push,772500,,,,,,,,her,,,,,,,0.46,0.27,0.73
inject,push,774000,,,,,,,,her,,,,,,,0.46,0.27,0.73
inject,push,775500,,,,,,,,her,,,,,,,0.46,0.27,0.73
inject,push,777000,,,,,,,,her,,,,,,,0.46,0.28,0.73
inject,push,778500,,,,,,,,her,,,,,,,0.45,0.28,0.73
inject,push,780000,,,,,,,,her,,,,,,,0.46,0.27,0.73
inject,push,781500,,,,,,,,her,,,,,,,0.46,0.27,0.73
inject,push,783000,,,,,,,,her,,,,,,,0.45,0.27,0.73
